time,total
Sat Jan 14 16:46:01 EST 2017,0m0.060s
Sat Jan 14 16:58:01 EST 2017,0m0.059s
Sat Jan 14 17:04:01 EST 2017,0m0.069s
Sat Jan 14 17:12:01 EST 2017,0m0.052s
Sat Jan 14 17:27:02 EST 2017,0m0.059s
Sat Jan 14 17:34:02 EST 2017,0m0.073s
Sat Jan 14 17:46:01 EST 2017,0m0.064s
Sat Jan 14 17:58:01 EST 2017,0m0.061s
Sat Jan 14 18:04:01 EST 2017,0m0.062s
Sat Jan 14 18:12:01 EST 2017,0m0.055s
Sat Jan 14 18:27:01 EST 2017,0m0.065s
Sat Jan 14 18:34:01 EST 2017,0m0.058s
Sat Jan 14 18:46:01 EST 2017,0m0.053s
Sat Jan 14 18:58:01 EST 2017,0m0.080s
Sat Jan 14 19:04:01 EST 2017,0m0.067s
Sat Jan 14 19:12:01 EST 2017,0m0.054s
Sat Jan 14 19:27:01 EST 2017,0m0.070s
Sat Jan 14 19:34:01 EST 2017,0m0.074s
Sat Jan 14 19:46:02 EST 2017,0m0.072s
Sat Jan 14 19:58:01 EST 2017,0m0.053s
Sat Jan 14 20:04:01 EST 2017,0m0.054s
Sat Jan 14 20:12:01 EST 2017,0m0.065s
Sat Jan 14 20:27:01 EST 2017,0m0.063s
Sat Jan 14 20:34:01 EST 2017,0m0.076s
Sat Jan 14 20:46:01 EST 2017,0m0.070s
Sat Jan 14 20:58:01 EST 2017,0m0.055s
Sat Jan 14 21:04:01 EST 2017,0m0.064s
Sat Jan 14 21:12:02 EST 2017,0m0.063s
Sat Jan 14 21:27:01 EST 2017,0m0.055s
Sat Jan 14 21:34:01 EST 2017,0m0.055s
Sat Jan 14 21:46:01 EST 2017,0m0.070s
Sat Jan 14 21:58:01 EST 2017,0m0.074s
Sat Jan 14 22:04:02 EST 2017,0m0.071s
Sat Jan 14 22:12:01 EST 2017,0m0.051s
Sat Jan 14 22:27:01 EST 2017,0m0.072s
Sat Jan 14 22:34:01 EST 2017,0m0.073s
Sat Jan 14 22:46:01 EST 2017,0m0.074s
Sat Jan 14 22:58:01 EST 2017,0m0.064s
Sat Jan 14 23:04:02 EST 2017,0m0.070s
Sat Jan 14 23:12:01 EST 2017,0m0.069s
Sat Jan 14 23:27:01 EST 2017,0m0.062s
Sat Jan 14 23:34:01 EST 2017,0m0.071s
Sat Jan 14 23:46:01 EST 2017,0m0.070s
Sat Jan 14 23:58:01 EST 2017,0m0.058s
Sun Jan 15 00:04:02 EST 2017,0m0.061s
Sun Jan 15 00:12:01 EST 2017,0m0.057s
Sun Jan 15 00:27:01 EST 2017,0m0.059s
Sun Jan 15 00:34:01 EST 2017,0m0.064s
Sun Jan 15 00:46:01 EST 2017,0m0.081s
Sun Jan 15 00:58:01 EST 2017,0m0.078s
Sun Jan 15 01:04:02 EST 2017,0m0.073s
Sun Jan 15 01:12:01 EST 2017,0m0.061s
Sun Jan 15 01:27:01 EST 2017,0m0.075s
Sun Jan 15 01:34:01 EST 2017,0m0.055s
Sun Jan 15 01:46:01 EST 2017,0m0.072s
Sun Jan 15 01:58:01 EST 2017,0m0.074s
Sun Jan 15 02:04:01 EST 2017,0m0.069s
Sun Jan 15 02:12:01 EST 2017,0m0.069s
Sun Jan 15 02:27:01 EST 2017,0m0.078s
Sun Jan 15 02:34:01 EST 2017,0m0.061s
Sun Jan 15 02:46:01 EST 2017,0m0.062s
Sun Jan 15 02:58:02 EST 2017,0m0.057s
Sun Jan 15 03:04:01 EST 2017,0m0.062s
Sun Jan 15 03:12:01 EST 2017,0m0.065s
Sun Jan 15 03:27:01 EST 2017,0m0.056s
Sun Jan 15 03:34:01 EST 2017,0m0.060s
Sun Jan 15 03:46:01 EST 2017,0m0.064s
Sun Jan 15 03:58:01 EST 2017,0m0.053s
Sun Jan 15 04:04:01 EST 2017,0m0.076s
Sun Jan 15 04:12:01 EST 2017,0m0.057s
Sun Jan 15 04:27:01 EST 2017,0m0.061s
Sun Jan 15 04:34:01 EST 2017,0m0.063s
Sun Jan 15 04:46:01 EST 2017,0m0.074s
Sun Jan 15 04:58:01 EST 2017,0m0.064s
Sun Jan 15 05:04:01 EST 2017,0m0.057s
Sun Jan 15 05:12:01 EST 2017,0m0.058s
Sun Jan 15 05:27:01 EST 2017,0m0.060s
Sun Jan 15 05:34:02 EST 2017,0m0.065s
Sun Jan 15 05:46:01 EST 2017,0m0.069s
Sun Jan 15 05:58:01 EST 2017,0m0.072s
Sun Jan 15 06:04:01 EST 2017,0m0.054s
Sun Jan 15 06:12:02 EST 2017,0m0.073s
Sun Jan 15 06:27:01 EST 2017,0m0.067s
Sun Jan 15 06:34:01 EST 2017,0m0.051s
Sun Jan 15 06:46:01 EST 2017,0m0.070s
Sun Jan 15 06:58:01 EST 2017,0m0.064s
Sun Jan 15 07:04:01 EST 2017,0m0.065s
Sun Jan 15 07:12:01 EST 2017,0m0.085s
Sun Jan 15 07:27:01 EST 2017,0m0.063s
Sun Jan 15 07:34:01 EST 2017,0m0.073s
Sun Jan 15 07:46:01 EST 2017,0m0.059s
Sun Jan 15 07:58:01 EST 2017,0m0.077s
Sun Jan 15 08:04:01 EST 2017,0m0.071s
Sun Jan 15 08:12:01 EST 2017,0m0.058s
Sun Jan 15 08:27:01 EST 2017,0m0.072s
Sun Jan 15 08:34:01 EST 2017,0m0.071s
Sun Jan 15 08:46:01 EST 2017,0m0.064s
Sun Jan 15 08:58:01 EST 2017,0m0.048s
Sun Jan 15 09:04:01 EST 2017,0m0.068s
Sun Jan 15 09:12:01 EST 2017,0m0.057s
Sun Jan 15 09:27:01 EST 2017,0m0.057s
Sun Jan 15 09:34:02 EST 2017,0m0.075s
Sun Jan 15 09:46:01 EST 2017,0m0.069s
Sun Jan 15 09:58:01 EST 2017,0m0.056s
Sun Jan 15 10:04:01 EST 2017,0m0.055s
Sun Jan 15 10:12:01 EST 2017,0m0.060s
Sun Jan 15 10:27:01 EST 2017,0m0.051s
Sun Jan 15 10:34:01 EST 2017,0m0.074s
Sun Jan 15 10:46:02 EST 2017,0m0.062s
Sun Jan 15 10:58:01 EST 2017,0m0.053s
Sun Jan 15 11:04:01 EST 2017,0m0.073s
Sun Jan 15 11:12:01 EST 2017,0m0.051s
Sun Jan 15 11:27:02 EST 2017,0m0.062s
Sun Jan 15 11:34:02 EST 2017,0m0.850s
Sun Jan 15 11:46:01 EST 2017,0m0.102s
Sun Jan 15 11:58:01 EST 2017,0m0.070s
Sun Jan 15 12:04:01 EST 2017,0m0.064s
Sun Jan 15 12:12:01 EST 2017,0m0.070s
Sun Jan 15 12:27:01 EST 2017,0m0.061s
Sun Jan 15 12:34:01 EST 2017,0m0.062s
Sun Jan 15 12:46:01 EST 2017,0m0.056s
Sun Jan 15 12:58:01 EST 2017,0m0.067s
Sun Jan 15 13:04:01 EST 2017,0m0.070s
Sun Jan 15 13:12:01 EST 2017,0m0.060s
Sun Jan 15 13:27:01 EST 2017,0m0.068s
Sun Jan 15 13:34:01 EST 2017,0m0.068s
Sun Jan 15 13:46:01 EST 2017,0m0.051s
Sun Jan 15 13:58:01 EST 2017,0m0.068s
Sun Jan 15 14:04:01 EST 2017,0m0.058s
Sun Jan 15 14:12:01 EST 2017,0m0.059s
Sun Jan 15 14:27:01 EST 2017,0m0.067s
Sun Jan 15 14:34:01 EST 2017,0m0.063s
Sun Jan 15 14:46:01 EST 2017,0m0.056s
Sun Jan 15 14:58:01 EST 2017,0m0.066s
Sun Jan 15 15:04:01 EST 2017,0m0.050s
Sun Jan 15 15:12:01 EST 2017,0m0.067s
Sun Jan 15 15:27:01 EST 2017,0m0.051s
Sun Jan 15 15:34:02 EST 2017,0m0.068s
Sun Jan 15 15:46:01 EST 2017,0m0.074s
Sun Jan 15 15:58:01 EST 2017,0m0.070s
Sun Jan 15 16:04:01 EST 2017,0m0.069s
Sun Jan 15 16:12:01 EST 2017,0m0.058s
Sun Jan 15 16:27:01 EST 2017,0m0.070s
Sun Jan 15 16:34:01 EST 2017,0m0.074s
Sun Jan 15 16:46:01 EST 2017,0m0.069s
Sun Jan 15 16:58:01 EST 2017,0m0.099s
Sun Jan 15 17:04:01 EST 2017,0m0.050s
Sun Jan 15 17:12:01 EST 2017,0m0.058s
Sun Jan 15 17:27:02 EST 2017,0m0.071s
Sun Jan 15 17:34:01 EST 2017,0m0.068s
Sun Jan 15 17:46:01 EST 2017,0m0.061s
Sun Jan 15 17:58:01 EST 2017,0m0.065s
Sun Jan 15 18:04:01 EST 2017,0m0.065s
Sun Jan 15 18:12:01 EST 2017,0m0.076s
Sun Jan 15 18:27:01 EST 2017,0m0.067s
Sun Jan 15 18:34:01 EST 2017,0m0.071s
Sun Jan 15 18:46:01 EST 2017,0m0.069s
Sun Jan 15 18:58:01 EST 2017,0m0.069s
Sun Jan 15 19:04:01 EST 2017,0m0.070s
Sun Jan 15 19:12:01 EST 2017,0m0.067s
Sun Jan 15 19:27:02 EST 2017,0m0.072s
Sun Jan 15 19:34:01 EST 2017,0m0.057s
Sun Jan 15 19:46:01 EST 2017,0m0.060s
Sun Jan 15 19:58:01 EST 2017,0m0.066s
Sun Jan 15 20:04:02 EST 2017,0m0.068s
Sun Jan 15 20:12:01 EST 2017,0m0.061s
Sun Jan 15 20:27:01 EST 2017,0m0.062s
Sun Jan 15 20:34:01 EST 2017,0m0.084s
Sun Jan 15 20:46:01 EST 2017,0m0.065s
Sun Jan 15 20:58:02 EST 2017,0m0.052s
Sun Jan 15 21:04:01 EST 2017,0m0.066s
Sun Jan 15 21:12:01 EST 2017,0m0.076s
Sun Jan 15 21:27:01 EST 2017,0m0.072s
Sun Jan 15 21:34:01 EST 2017,0m0.072s
Sun Jan 15 21:46:01 EST 2017,0m0.066s
Sun Jan 15 21:58:01 EST 2017,0m0.074s
Sun Jan 15 22:04:01 EST 2017,0m0.072s
Sun Jan 15 22:12:01 EST 2017,0m0.045s
Sun Jan 15 22:27:01 EST 2017,0m0.061s
Sun Jan 15 22:34:01 EST 2017,0m0.067s
Sun Jan 15 22:46:01 EST 2017,0m0.054s
Sun Jan 15 22:58:01 EST 2017,0m0.082s
Sun Jan 15 23:04:01 EST 2017,0m0.054s
Sun Jan 15 23:12:01 EST 2017,0m0.063s
Sun Jan 15 23:27:01 EST 2017,0m0.074s
Sun Jan 15 23:34:02 EST 2017,0m0.060s
Sun Jan 15 23:46:02 EST 2017,0m0.859s
Sun Jan 15 23:58:01 EST 2017,0m0.073s
Mon Jan 16 00:04:01 EST 2017,0m0.072s
Mon Jan 16 00:12:01 EST 2017,0m0.063s
Mon Jan 16 00:27:01 EST 2017,0m0.071s
Mon Jan 16 00:34:01 EST 2017,0m0.057s
Mon Jan 16 00:46:01 EST 2017,0m0.057s
Mon Jan 16 00:58:01 EST 2017,0m0.078s
Mon Jan 16 01:04:01 EST 2017,0m0.053s
Mon Jan 16 01:12:02 EST 2017,0m0.066s
Mon Jan 16 01:27:01 EST 2017,0m0.060s
Mon Jan 16 01:34:01 EST 2017,0m0.071s
Mon Jan 16 01:46:01 EST 2017,0m0.077s
Mon Jan 16 01:58:01 EST 2017,0m0.053s
Mon Jan 16 02:04:01 EST 2017,0m0.073s
Mon Jan 16 02:12:01 EST 2017,0m0.066s
Mon Jan 16 02:27:01 EST 2017,0m0.056s
Mon Jan 16 02:34:01 EST 2017,0m0.052s
Mon Jan 16 02:46:01 EST 2017,0m0.063s
Mon Jan 16 02:58:01 EST 2017,0m0.059s
Mon Jan 16 03:04:01 EST 2017,0m0.069s
Mon Jan 16 03:12:01 EST 2017,0m0.053s
Mon Jan 16 03:27:01 EST 2017,0m0.087s
Mon Jan 16 03:34:02 EST 2017,0m0.070s
Mon Jan 16 03:46:01 EST 2017,0m0.070s
Mon Jan 16 03:58:01 EST 2017,0m0.062s
Mon Jan 16 04:04:01 EST 2017,0m0.057s
Mon Jan 16 04:12:01 EST 2017,0m0.066s
Mon Jan 16 04:27:02 EST 2017,0m0.871s
Mon Jan 16 04:34:01 EST 2017,0m0.078s
Mon Jan 16 04:46:01 EST 2017,0m0.054s
Mon Jan 16 04:58:01 EST 2017,0m0.054s
Mon Jan 16 05:04:01 EST 2017,0m0.071s
Mon Jan 16 05:12:02 EST 2017,0m0.090s
Mon Jan 16 05:27:01 EST 2017,0m0.060s
Mon Jan 16 05:34:01 EST 2017,0m0.072s
Mon Jan 16 05:46:01 EST 2017,0m0.059s
Mon Jan 16 05:58:01 EST 2017,0m0.070s
Mon Jan 16 06:04:01 EST 2017,0m0.055s
Mon Jan 16 06:12:01 EST 2017,0m0.062s
Mon Jan 16 06:27:01 EST 2017,0m0.081s
Mon Jan 16 06:34:01 EST 2017,0m0.092s
Mon Jan 16 06:46:01 EST 2017,0m0.061s
Mon Jan 16 06:58:01 EST 2017,0m0.060s
Mon Jan 16 07:04:01 EST 2017,0m0.073s
Mon Jan 16 07:12:01 EST 2017,0m0.069s
Mon Jan 16 07:27:01 EST 2017,0m0.056s
Mon Jan 16 07:34:01 EST 2017,0m0.059s
Mon Jan 16 07:46:02 EST 2017,0m0.055s
Mon Jan 16 07:58:01 EST 2017,0m0.076s
Mon Jan 16 08:04:01 EST 2017,0m0.067s
Mon Jan 16 08:12:01 EST 2017,0m0.060s
Mon Jan 16 08:27:01 EST 2017,0m0.051s
Mon Jan 16 08:34:01 EST 2017,0m0.061s
Mon Jan 16 08:46:01 EST 2017,0m0.059s
Mon Jan 16 08:58:01 EST 2017,0m0.063s
Mon Jan 16 09:04:01 EST 2017,0m0.071s
Mon Jan 16 09:12:01 EST 2017,0m0.070s
Mon Jan 16 09:27:01 EST 2017,0m0.064s
Mon Jan 16 09:34:01 EST 2017,0m0.083s
Mon Jan 16 09:46:01 EST 2017,0m0.065s
Mon Jan 16 09:58:01 EST 2017,0m0.054s
Mon Jan 16 10:04:02 EST 2017,0m0.051s
Mon Jan 16 10:12:01 EST 2017,0m0.051s
Mon Jan 16 10:27:01 EST 2017,0m0.067s
Mon Jan 16 10:34:01 EST 2017,0m0.062s
Mon Jan 16 10:46:01 EST 2017,0m0.064s
Mon Jan 16 10:58:01 EST 2017,0m0.064s
Mon Jan 16 11:04:01 EST 2017,0m0.070s
Mon Jan 16 11:12:01 EST 2017,0m0.059s
Mon Jan 16 11:27:01 EST 2017,0m0.067s
Mon Jan 16 11:34:01 EST 2017,0m0.050s
Mon Jan 16 11:46:01 EST 2017,0m0.071s
Mon Jan 16 11:58:01 EST 2017,0m0.063s
Mon Jan 16 12:04:01 EST 2017,0m0.050s
Mon Jan 16 12:12:02 EST 2017,0m0.066s
Mon Jan 16 12:27:01 EST 2017,0m0.066s
Mon Jan 16 12:34:01 EST 2017,0m0.059s
Mon Jan 16 12:46:01 EST 2017,0m0.073s
Mon Jan 16 12:58:01 EST 2017,0m0.061s
Mon Jan 16 13:04:01 EST 2017,0m0.069s
Mon Jan 16 13:12:01 EST 2017,0m0.075s
Mon Jan 16 13:27:01 EST 2017,0m0.059s
Mon Jan 16 13:34:01 EST 2017,0m0.086s
Mon Jan 16 13:46:01 EST 2017,0m0.064s
Mon Jan 16 13:58:01 EST 2017,0m0.055s
Mon Jan 16 14:04:01 EST 2017,0m0.068s
Mon Jan 16 14:12:01 EST 2017,0m0.052s
Mon Jan 16 14:27:01 EST 2017,0m0.071s
Mon Jan 16 14:34:01 EST 2017,0m0.057s
Mon Jan 16 14:46:01 EST 2017,0m0.064s
Mon Jan 16 14:58:01 EST 2017,0m0.073s
Mon Jan 16 15:04:01 EST 2017,0m0.071s
Mon Jan 16 15:12:01 EST 2017,0m0.054s
Mon Jan 16 15:27:01 EST 2017,0m0.065s
Mon Jan 16 15:34:01 EST 2017,0m0.059s
Mon Jan 16 15:46:01 EST 2017,0m0.059s
Mon Jan 16 15:58:01 EST 2017,0m0.071s
Mon Jan 16 16:04:01 EST 2017,0m0.073s
Mon Jan 16 16:12:01 EST 2017,0m0.066s
Mon Jan 16 16:27:01 EST 2017,0m0.067s
Mon Jan 16 16:34:01 EST 2017,0m0.066s
Mon Jan 16 16:46:01 EST 2017,0m0.059s
Mon Jan 16 16:58:01 EST 2017,0m0.071s
Mon Jan 16 17:04:01 EST 2017,0m0.057s
Mon Jan 16 17:12:01 EST 2017,0m0.053s
Mon Jan 16 17:27:01 EST 2017,0m0.052s
Mon Jan 16 17:34:01 EST 2017,0m0.067s
Mon Jan 16 17:46:02 EST 2017,0m0.072s
Mon Jan 16 17:58:01 EST 2017,0m0.062s
Mon Jan 16 18:04:01 EST 2017,0m0.066s
Mon Jan 16 18:12:01 EST 2017,0m0.052s
Mon Jan 16 18:27:01 EST 2017,0m0.066s
Mon Jan 16 18:34:01 EST 2017,0m0.071s
Mon Jan 16 18:46:01 EST 2017,0m0.060s
Mon Jan 16 18:58:01 EST 2017,0m0.057s
Mon Jan 16 19:04:01 EST 2017,0m0.068s
Mon Jan 16 19:12:01 EST 2017,0m0.051s
Mon Jan 16 19:27:01 EST 2017,0m0.066s
Mon Jan 16 19:34:02 EST 2017,0m0.069s
Mon Jan 16 19:46:01 EST 2017,0m0.066s
Mon Jan 16 19:58:01 EST 2017,0m0.081s
Mon Jan 16 20:04:01 EST 2017,0m0.069s
Mon Jan 16 20:12:01 EST 2017,0m0.081s
Mon Jan 16 20:27:01 EST 2017,0m0.076s
Mon Jan 16 20:34:01 EST 2017,0m0.061s
Mon Jan 16 20:46:01 EST 2017,0m0.056s
Mon Jan 16 20:58:01 EST 2017,0m0.063s
Mon Jan 16 21:04:02 EST 2017,0m0.072s
Mon Jan 16 21:12:01 EST 2017,0m0.068s
Mon Jan 16 21:27:01 EST 2017,0m0.063s
Mon Jan 16 21:34:01 EST 2017,0m0.060s
Mon Jan 16 21:46:01 EST 2017,0m0.064s
Mon Jan 16 21:58:01 EST 2017,0m0.058s
Mon Jan 16 22:04:02 EST 2017,0m0.066s
Mon Jan 16 22:12:01 EST 2017,0m0.071s
Mon Jan 16 22:27:01 EST 2017,0m0.076s
Mon Jan 16 22:34:01 EST 2017,0m0.068s
Mon Jan 16 22:46:01 EST 2017,0m0.074s
Mon Jan 16 22:58:01 EST 2017,0m0.060s
Mon Jan 16 23:04:01 EST 2017,0m0.051s
Mon Jan 16 23:12:01 EST 2017,0m0.060s
Mon Jan 16 23:27:01 EST 2017,0m0.057s
Mon Jan 16 23:34:02 EST 2017,0m0.063s
Mon Jan 16 23:46:01 EST 2017,0m0.069s
Mon Jan 16 23:58:01 EST 2017,0m0.092s
Tue Jan 17 00:04:01 EST 2017,0m0.074s
Tue Jan 17 00:12:01 EST 2017,0m0.057s
Tue Jan 17 00:27:01 EST 2017,0m0.070s
Tue Jan 17 00:34:01 EST 2017,0m0.075s
Tue Jan 17 00:46:01 EST 2017,0m0.070s
Tue Jan 17 00:58:01 EST 2017,0m0.052s
Tue Jan 17 01:04:01 EST 2017,0m0.057s
Tue Jan 17 01:12:01 EST 2017,0m0.071s
Tue Jan 17 01:27:02 EST 2017,0m0.060s
Tue Jan 17 01:34:01 EST 2017,0m0.073s
Tue Jan 17 01:46:01 EST 2017,0m0.054s
Tue Jan 17 01:58:01 EST 2017,0m0.059s
Tue Jan 17 02:04:01 EST 2017,0m0.054s
Tue Jan 17 02:12:01 EST 2017,0m0.076s
Tue Jan 17 02:27:01 EST 2017,0m0.059s
Tue Jan 17 02:34:02 EST 2017,0m0.856s
Tue Jan 17 02:46:01 EST 2017,0m0.064s
Tue Jan 17 02:58:02 EST 2017,0m0.059s
Tue Jan 17 03:04:01 EST 2017,0m0.069s
Tue Jan 17 03:12:01 EST 2017,0m0.052s
Tue Jan 17 03:27:01 EST 2017,0m0.071s
Tue Jan 17 03:34:01 EST 2017,0m0.055s
Tue Jan 17 03:46:01 EST 2017,0m0.070s
Tue Jan 17 03:58:01 EST 2017,0m0.066s
Tue Jan 17 04:04:01 EST 2017,0m0.073s
Tue Jan 17 04:12:01 EST 2017,0m0.068s
Tue Jan 17 04:27:01 EST 2017,0m0.062s
Tue Jan 17 04:34:01 EST 2017,0m0.050s
Tue Jan 17 04:46:01 EST 2017,0m0.065s
Tue Jan 17 04:58:01 EST 2017,0m0.061s
Tue Jan 17 05:04:01 EST 2017,0m0.055s
Tue Jan 17 05:12:01 EST 2017,0m0.054s
Tue Jan 17 05:27:01 EST 2017,0m0.057s
Tue Jan 17 05:34:01 EST 2017,0m0.079s
Tue Jan 17 05:46:01 EST 2017,0m0.087s
Tue Jan 17 05:58:01 EST 2017,0m0.067s
Tue Jan 17 06:04:01 EST 2017,0m0.068s
Tue Jan 17 06:12:01 EST 2017,0m0.075s
Tue Jan 17 06:27:01 EST 2017,0m0.057s
Tue Jan 17 06:34:01 EST 2017,0m0.059s
Tue Jan 17 06:46:01 EST 2017,0m0.054s
Tue Jan 17 06:58:01 EST 2017,0m0.067s
Tue Jan 17 07:04:01 EST 2017,0m0.070s
Tue Jan 17 07:12:01 EST 2017,0m0.084s
Tue Jan 17 07:27:01 EST 2017,0m0.064s
Tue Jan 17 07:34:01 EST 2017,0m0.056s
Tue Jan 17 07:46:02 EST 2017,0m0.063s
Tue Jan 17 07:58:01 EST 2017,0m0.071s
Tue Jan 17 08:04:01 EST 2017,0m0.058s
Tue Jan 17 08:12:01 EST 2017,0m0.063s
Tue Jan 17 08:27:01 EST 2017,0m0.062s
Tue Jan 17 08:34:01 EST 2017,0m0.068s
Tue Jan 17 08:46:02 EST 2017,0m0.061s
Tue Jan 17 08:58:01 EST 2017,0m0.060s
Tue Jan 17 09:04:01 EST 2017,0m0.060s
Tue Jan 17 09:12:01 EST 2017,0m0.070s
Tue Jan 17 09:27:01 EST 2017,0m0.075s
Tue Jan 17 09:34:02 EST 2017,0m0.057s
Tue Jan 17 09:46:01 EST 2017,0m0.062s
Tue Jan 17 09:58:01 EST 2017,0m0.063s
Tue Jan 17 10:04:01 EST 2017,0m0.078s
Tue Jan 17 10:12:01 EST 2017,0m0.055s
Tue Jan 17 10:27:01 EST 2017,0m0.066s
Tue Jan 17 10:34:01 EST 2017,0m0.067s
Tue Jan 17 10:46:01 EST 2017,0m0.070s
Tue Jan 17 10:58:01 EST 2017,0m0.075s
Tue Jan 17 11:04:01 EST 2017,0m0.059s
Tue Jan 17 11:12:01 EST 2017,0m0.066s
Tue Jan 17 11:27:01 EST 2017,0m0.061s
Tue Jan 17 11:34:01 EST 2017,0m0.076s
Tue Jan 17 11:46:01 EST 2017,0m0.077s
Tue Jan 17 11:58:02 EST 2017,0m0.066s
Tue Jan 17 12:04:01 EST 2017,0m0.058s
Tue Jan 17 12:12:01 EST 2017,0m0.058s
Tue Jan 17 12:27:01 EST 2017,0m0.066s
Tue Jan 17 12:34:01 EST 2017,0m0.057s
Tue Jan 17 12:46:01 EST 2017,0m0.074s
Tue Jan 17 12:58:01 EST 2017,0m0.060s
Tue Jan 17 13:04:02 EST 2017,0m0.057s
Tue Jan 17 13:12:01 EST 2017,0m0.055s
Tue Jan 17 13:27:02 EST 2017,0m0.058s
Tue Jan 17 13:34:01 EST 2017,0m0.068s
Tue Jan 17 13:46:01 EST 2017,0m0.061s
Tue Jan 17 13:58:01 EST 2017,0m0.052s
Tue Jan 17 14:04:01 EST 2017,0m0.057s
Tue Jan 17 14:12:01 EST 2017,0m0.072s
Tue Jan 17 14:27:01 EST 2017,0m0.063s
Tue Jan 17 14:34:01 EST 2017,0m0.064s
Tue Jan 17 14:46:01 EST 2017,0m0.058s
Tue Jan 17 14:58:01 EST 2017,0m0.051s
Tue Jan 17 15:04:01 EST 2017,0m0.064s
Tue Jan 17 15:12:01 EST 2017,0m0.060s
Tue Jan 17 15:27:01 EST 2017,0m0.061s
Tue Jan 17 15:34:01 EST 2017,0m0.065s
Tue Jan 17 15:46:01 EST 2017,0m0.051s
Tue Jan 17 15:58:01 EST 2017,0m0.052s
Tue Jan 17 16:04:01 EST 2017,0m0.051s
Tue Jan 17 16:12:01 EST 2017,0m0.069s
Tue Jan 17 16:27:02 EST 2017,0m0.072s
Tue Jan 17 16:34:01 EST 2017,0m0.071s
Tue Jan 17 16:46:01 EST 2017,0m0.070s
Tue Jan 17 16:58:01 EST 2017,0m0.058s
Tue Jan 17 17:04:01 EST 2017,0m0.073s
Tue Jan 17 17:12:01 EST 2017,0m0.067s
Tue Jan 17 17:27:01 EST 2017,0m0.081s
Tue Jan 17 17:34:01 EST 2017,0m0.061s
Tue Jan 17 17:46:01 EST 2017,0m0.068s
Tue Jan 17 18:04:02 EST 2017,0m0.204s
Tue Jan 17 18:12:02 EST 2017,0m0.067s
Tue Jan 17 18:27:01 EST 2017,0m0.054s
Tue Jan 17 18:34:01 EST 2017,0m0.066s
Tue Jan 17 18:46:01 EST 2017,0m0.064s
Tue Jan 17 18:58:01 EST 2017,0m0.060s
Tue Jan 17 19:04:01 EST 2017,0m0.072s
Tue Jan 17 19:12:01 EST 2017,0m0.056s
Tue Jan 17 19:27:01 EST 2017,0m0.052s
Tue Jan 17 19:34:01 EST 2017,0m0.074s
Tue Jan 17 19:46:02 EST 2017,0m0.049s
Tue Jan 17 19:58:01 EST 2017,0m0.202s
Tue Jan 17 20:04:02 EST 2017,0m0.073s
Tue Jan 17 20:12:01 EST 2017,0m0.063s
Tue Jan 17 20:27:01 EST 2017,0m0.065s
Tue Jan 17 20:34:01 EST 2017,0m0.055s
Tue Jan 17 20:46:01 EST 2017,0m0.074s
Tue Jan 17 20:58:01 EST 2017,0m0.057s
Tue Jan 17 21:04:01 EST 2017,0m0.065s
Tue Jan 17 21:12:01 EST 2017,0m0.076s
Tue Jan 17 21:27:01 EST 2017,0m0.053s
Tue Jan 17 21:34:01 EST 2017,0m0.064s
Tue Jan 17 21:46:01 EST 2017,0m0.054s
Tue Jan 17 21:58:01 EST 2017,0m0.055s
Tue Jan 17 22:04:01 EST 2017,0m0.057s
Tue Jan 17 22:12:01 EST 2017,0m0.069s
Tue Jan 17 22:27:01 EST 2017,0m0.073s
Tue Jan 17 22:34:01 EST 2017,0m0.071s
Tue Jan 17 22:46:01 EST 2017,0m0.063s
Tue Jan 17 22:58:01 EST 2017,0m0.056s
Tue Jan 17 23:04:01 EST 2017,0m0.058s
Tue Jan 17 23:12:01 EST 2017,0m0.075s
Tue Jan 17 23:27:01 EST 2017,0m0.052s
Tue Jan 17 23:34:02 EST 2017,0m0.069s
Tue Jan 17 23:46:01 EST 2017,0m0.050s
Tue Jan 17 23:58:01 EST 2017,0m0.066s
Wed Jan 18 00:04:01 EST 2017,0m0.051s
Wed Jan 18 00:12:01 EST 2017,0m0.054s
Wed Jan 18 00:27:01 EST 2017,0m0.067s
Wed Jan 18 00:34:01 EST 2017,0m0.057s
Wed Jan 18 00:46:01 EST 2017,0m0.065s
Wed Jan 18 00:58:02 EST 2017,0m0.059s
Wed Jan 18 01:04:01 EST 2017,0m0.054s
Wed Jan 18 01:12:01 EST 2017,0m0.078s
Wed Jan 18 01:27:01 EST 2017,0m0.061s
Wed Jan 18 01:34:01 EST 2017,0m0.053s
Wed Jan 18 01:46:01 EST 2017,0m0.052s
Wed Jan 18 01:58:01 EST 2017,0m0.057s
Wed Jan 18 02:04:02 EST 2017,0m0.074s
Wed Jan 18 02:12:01 EST 2017,0m0.067s
Wed Jan 18 02:27:01 EST 2017,0m0.054s
Wed Jan 18 02:34:01 EST 2017,0m0.056s
Wed Jan 18 02:46:01 EST 2017,0m0.070s
Wed Jan 18 02:58:01 EST 2017,0m0.063s
Wed Jan 18 03:04:01 EST 2017,0m0.059s
Wed Jan 18 03:12:01 EST 2017,0m0.072s
Wed Jan 18 03:27:01 EST 2017,0m0.079s
Wed Jan 18 03:34:01 EST 2017,0m0.065s
Wed Jan 18 03:46:01 EST 2017,0m0.070s
Wed Jan 18 03:58:01 EST 2017,0m0.061s
